image_id,file,height,width,dentition,dentition_p25,vstd,metal_abs_frac,metal_abs_blobs,appliance_frac,appliance_peak,entropy,contrast_std,mean_intensity,clipped_high,flag_metal
551,551.jpg,1024,2041,131.68,93.97,0.2436585704387407,0.0,0,0.058992997611995786,54.0,7.009833440414262,43.26043415617015,82.98930022322276,0.0,True
549,549.jpg,1024,1850,131.3,103.40000000000005,0.21447803783810773,0.0,0,0.037884190258860445,53.0,7.196137159786034,46.871040242642316,84.96560824057987,0.0,True
81,81.jpg,1024,2041,131.3,84.18,0.21236563693490135,0.0,0,0.0418203784441203,46.0,7.177069283998483,44.74479690050073,82.68132993232534,0.0,True
40,40.jpg,1024,2041,130.84,89.93,0.22282406444015218,0.0,0,0.09919712954619837,60.0,7.103831116884548,43.811172082140004,83.41149900523044,0.0,True
69,69.jpg,1024,2041,130.64000000000001,79.32,0.2139766349028055,0.0,0,0.08667121909433627,58.0,7.12262518925067,45.45451231952717,86.88177157461783,0.0,True
185,185.jpg,1024,1852,129.88000000000002,114.36000000000001,0.1766815392455153,0.28366899346492547,2,0.26897342551462317,80.0,7.137438905306124,42.57691216427311,88.31144640730683,0.0,True
62,62.jpg,1024,2041,129.88,87.13000000000002,0.18788454123745116,0.21940546372132677,1,0.15536169576583822,68.0,7.041388956773655,41.917107840539,85.54981242210587,0.0,True
63,63.jpg,1024,2041,129.66000000000003,87.21999999999998,0.1801871371429563,0.11636974871407388,4,0.2642563043715428,77.0,7.12112965464617,41.8606000077935,85.49486878395426,0.0,True
316,316.jpg,1024,2041,129.57999999999998,75.58000000000001,0.20376698573481994,0.0,0,0.0804082638684052,58.0,7.066746390694721,39.62049042529098,85.73459876785087,0.0,True
279,279.jpg,1024,2041,129.56,108.75000000000003,0.194144978027185,0.0,0,0.1818277323657404,68.0,7.011199136117834,39.12353379528737,84.52420310995048,0.0,True
285,285.jpg,1024,1394,129.27999999999997,115.84,0.18993041620744547,0.0,0,0.03397873226827243,53.0,7.304760946350706,49.47791491052625,87.08193345525895,0.0,True
281,281.jpg,1024,2041,129.22000000000003,94.73000000000002,0.16952755044946513,1.0895521784982645,2,0.16889776028639888,79.0,7.287199623875079,57.470510795981795,112.3423865368621,0.010933617143911683,True
184,184.jpg,1024,2041,129.12,87.33000000000001,0.24474752390242738,0.0,0,0.028890406364778756,48.0,7.012273444966054,46.76163080140785,87.77885653324705,0.0,True
504,504.jpg,1024,2041,128.83999999999997,76.1,0.21930722793849422,0.2951670188737186,2,0.0030304622060956738,43.0,7.0055072775458305,39.16260745516864,83.48046864137483,0.0,True
520,520.jpg,1024,2041,128.70000000000002,82.36000000000001,0.23609522375015224,0.0,0,0.03070868368843616,47.0,7.080582266673362,44.400965216876315,81.67928856912448,0.0,True
382,382.jpg,1024,2041,128.39999999999998,97.38,0.22281435360916182,0.0,0,0.058386905170776646,52.0,7.057180887711802,42.79729460241141,81.37739623175729,0.0,True
463,463.jpg,1024,2041,128.3,86.34000000000005,0.23370364602595292,0.0,0,0.05919502842573549,51.0,7.200723876523517,45.41686455728146,87.43336939952322,0.0,True
449,449.jpg,1024,2041,128.26,82.68,0.19673809292959593,0.0,0,0.0349513307769701,52.0,7.0136662549954565,42.09768571900027,84.49475312777291,0.0,True
564,564.jpg,1024,2041,128.16,86.96000000000001,0.2093033249759993,0.0,0,0.11556162545911502,62.0,7.1054033158271395,45.33248421513006,82.16328504003094,0.0,True
304,304.jpg,1024,2043,128.06,102.75000000000001,0.2070565633853625,0.0,0,0.0558769657798972,55.0,6.87155700930184,39.99412150721593,85.06569160588319,0.0,True
383,383.jpg,1024,2041,127.72,94.00999999999999,0.19856230813006887,0.0,0,0.11940021092016954,64.0,7.033749161416438,44.12382557138434,83.59903897929311,0.0,True
405,405.jpg,1024,2041,127.38000000000001,59.7,0.16091992335206662,3.2468372076109047,8,0.22587044976099757,84.0,7.233563914229621,47.50007004085623,88.92923421703925,0.00018960029729326615,True
78,78.jpg,1024,2041,126.86000000000001,91.95999999999998,0.20644706750008282,0.0,0,0.0909138661828702,58.0,7.028740484323647,42.72628954438884,82.80975316569297,0.0,True
73,73.jpg,1024,2041,126.35999999999999,86.88000000000001,0.21792816173285598,0.0,0,0.021011204628930004,50.0,7.176389371873741,43.490071588714606,84.82835801086536,0.0,True
510,510.jpg,1024,2041,125.73999999999998,79.58,0.22252874717203988,0.0,0,0.17738305446346678,71.0,7.164270097507419,44.67281130498095,86.00941491876259,0.0,True
309,309.jpg,1024,2043,125.46000000000001,89.72000000000001,0.1692121188045595,0.0,0,0.024004905876562337,48.0,7.006178100563643,40.93565254056207,84.19295686088338,0.0,True
400,400.jpg,1024,2041,125.42,89.4,0.20616687454016946,0.0,0,0.24667962357618786,76.0,7.1994224895823375,46.90253067575669,83.37114384595355,0.0,True
402,402.jpg,1024,2043,125.34,84.27,0.22020552350053202,0.0,0,0.12910201479831845,64.0,6.927197991501516,44.17842967679022,85.90190513106377,0.0,True
105,105.jpg,1024,2041,125.21999999999998,84.17999999999998,0.1619832424147614,0.0,0,0.0804082638684052,58.0,7.2378836267464965,45.85980282980215,86.10317605778006,0.0,True
505,505.jpg,1024,2041,125.14000000000001,93.77000000000001,0.19300553424397665,0.0,0,0.041416316816640875,51.0,7.096659028180021,40.61017145018268,86.29644385682397,0.0,True
135,135.jpg,1024,2041,124.84,80.27,0.20649711416359745,0.0,0,0.09960119117367781,60.0,6.979781561565165,45.42742997407663,81.313112882961,0.0,True
308,308.jpg,1024,2041,124.61999999999999,92.56,0.2076240690593811,0.0,0,0.23273949742814776,87.0,7.1971420211367585,44.02743071618004,84.87182830302677,0.0,True
544,544.jpg,1024,2041,124.54000000000002,103.55000000000003,0.20197900788348933,0.0,0,0.7454937026995357,90.0,7.257019247507591,47.94225985771601,86.82998920542308,0.0,True
258,258.jpg,1024,1852,124.35999999999999,108.96000000000001,0.19715426905269978,0.8400966344922792,1,0.23512908720483616,72.0,6.916297677277249,49.893486143803145,84.34650618158811,0.01728043568995275,True
425,425.jpg,1024,1850,124.32000000000002,100.98000000000003,0.23104814167228016,0.0,0,0.022061969621336375,53.0,7.297021636382607,48.19372864113997,86.29550265361843,0.0,True
59,59.jpg,1024,2041,124.16,82.9,0.16658058674123866,0.15091701786356457,2,0.10162149931107493,62.0,7.084066600908546,42.17633685131354,86.96803275787536,0.0,True
432,432.jpg,1024,2041,124.08000000000003,95.47,0.24202979713268818,0.0,0,0.03333508426705241,47.0,7.168941373347183,44.970794796410054,87.44523395412683,0.0,True
190,190.jpg,1024,2041,124.04,98.59999999999995,0.23075007584140123,0.0,0,0.056568627847119246,55.0,7.1351751124740375,44.52562151180301,85.93231269386631,0.0,True
351,351.jpg,1024,2041,123.67999999999999,85.2,0.2193624143322523,0.0,0,0.02060714300145058,48.0,7.100042105164798,44.55859762131151,82.47690857979265,0.0,True
475,475.jpg,1024,2041,123.03999999999999,92.89000000000001,0.2016076608464559,0.0,0,0.2858736014416919,80.0,7.0654005608447985,41.825026429605586,83.84326122623361,0.0,True
272,272.jpg,1024,2041,122.71999999999998,92.45,0.2367672269675498,0.0,0,0.03192086857087443,49.0,7.052058657198822,43.024279473138634,85.33809398613137,0.0,True
210,210.jpg,1024,1850,122.47999999999999,89.07,0.16274634217663303,0.654950795122299,3,0.9533445054553233,152.0,7.370899679562212,53.67167489118325,89.49019220954521,0.00013944395329185341,True
275,275.jpg,1024,2041,121.88,91.23,0.21948293638680147,0.0,0,0.04060819356168203,50.0,7.147400848146417,44.496723709818376,88.27320960439266,0.0,True
