image_id,a,b,methods_a,methods_b,ssim_ab,mae
436,4,22,GRA+CODAS,TOPSIS,0.9957358900202421,2.202839351880206
436,4,33,GRA+CODAS,SMARTER+VIKOR+MABAC,0.9709641303450384,11.96009060356443
436,4,65,GRA+CODAS,PROMETHEEII,0.8895097758019546,29.085568597654337
436,4,70,GRA+CODAS,BellmanZadeh,0.9762119240482543,10.444934985148212
436,22,33,TOPSIS,SMARTER+VIKOR+MABAC,0.9749513092523125,10.717717934682753
436,22,65,TOPSIS,PROMETHEEII,0.8947362616153867,27.870139675710437
436,22,70,TOPSIS,BellmanZadeh,0.9790768253808119,9.308151641352278
436,33,65,SMARTER+VIKOR+MABAC,PROMETHEEII,0.955056767510845,17.32848337594929
436,33,70,SMARTER+VIKOR+MABAC,BellmanZadeh,0.9922397353610681,3.2722504095725133
436,65,70,PROMETHEEII,BellmanZadeh,0.9457183455451048,19.132786662481628
451,1,63,SMARTER+TOPSIS+GRA+CODAS+MABAC,BellmanZadeh+VIKOR,0.9890322587556919,5.990501362689858
451,1,75,SMARTER+TOPSIS+GRA+CODAS+MABAC,PROMETHEEII,0.9521727211806325,12.813859340549975
451,63,75,BellmanZadeh+VIKOR,PROMETHEEII,0.9796924699445082,8.026091587304018
456,2,3,PROMETHEEII,SMARTER+GRA+VIKOR+CODAS+MABAC,0.9579161098701978,7.768936508604851
456,2,41,PROMETHEEII,BellmanZadeh,0.8372936769911952,15.528960508788584
456,2,96,PROMETHEEII,TOPSIS,0.8554081246209942,14.587730336691573
456,3,41,SMARTER+GRA+VIKOR+CODAS+MABAC,BellmanZadeh,0.9386928127405341,8.518001094745223
456,3,96,SMARTER+GRA+VIKOR+CODAS+MABAC,TOPSIS,0.9561308830161027,7.218186359321411
456,41,96,BellmanZadeh,TOPSIS,0.9922100442828363,1.840984428588927
469,7,24,GRA+CODAS,BellmanZadeh,0.9881210353371511,5.386351761544586
469,7,41,GRA+CODAS,SMARTER+MABAC,0.9961741198954736,2.3543601290727585
469,7,46,GRA+CODAS,PROMETHEEII,0.9958833729216032,2.560520080536502
469,7,84,GRA+CODAS,VIKOR,0.9954359116091195,2.811817698125919
469,7,99,GRA+CODAS,TOPSIS,0.9982973010022259,0.24833204464723174
469,24,41,BellmanZadeh,SMARTER+MABAC,0.9907871048850738,4.921281694022538
469,24,46,BellmanZadeh,PROMETHEEII,0.9914082977527148,4.720711259033562
469,24,84,BellmanZadeh,VIKOR,0.9921986605229894,4.472284476818961
469,24,99,BellmanZadeh,TOPSIS,0.9887582781122898,5.181633447911563
469,41,46,SMARTER+MABAC,PROMETHEEII,0.9981961069066025,0.30713297326678096
469,41,84,SMARTER+MABAC,VIKOR,0.9978831053330292,0.6299478847684958
469,41,99,SMARTER+MABAC,TOPSIS,0.9963008922670127,2.247507636422097
469,46,84,PROMETHEEII,VIKOR,0.9981065711033349,0.36370421974522293
469,46,99,PROMETHEEII,TOPSIS,0.9960775422763807,2.4428225287849092
469,84,99,VIKOR,TOPSIS,0.9957097546815772,2.683848297403234
472,0,35,CODAS,BellmanZadeh,0.9457716845997589,19.349263439337335
472,0,50,CODAS,VIKOR,0.9878897351059672,9.031173444390005
472,0,58,CODAS,TOPSIS,0.997808386570034,2.04246491839172
472,0,97,CODAS,SMARTER+PROMETHEEII+GRA+MABAC,0.9882184573715133,8.835825537420382
472,35,50,BellmanZadeh,VIKOR,0.964518256378469,13.724627078484811
472,35,58,BellmanZadeh,TOPSIS,0.9561341120131307,17.452464707863793
472,35,97,BellmanZadeh,SMARTER+PROMETHEEII+GRA+MABAC,0.9622621992758562,14.133413940011025
472,50,58,VIKOR,TOPSIS,0.9902567274604738,7.828231699381431
472,50,97,VIKOR,SMARTER+PROMETHEEII+GRA+MABAC,0.9984172063139599,0.45943031142822144
472,58,97,TOPSIS,SMARTER+PROMETHEEII+GRA+MABAC,0.9900534270185639,7.717053814766046
477,4,34,CODAS,SMARTER+GRA+VIKOR+MABAC,0.9984075441924396,0.6539944803405193
477,4,39,CODAS,TOPSIS+PROMETHEEII,0.9967741277926873,1.2750140670933365
477,4,88,CODAS,BellmanZadeh,0.9726265332550698,2.0282533263412543
477,34,39,SMARTER+GRA+VIKOR+MABAC,TOPSIS+PROMETHEEII,0.9979210906055456,0.9109261123530132
477,34,88,SMARTER+GRA+VIKOR+MABAC,BellmanZadeh,0.9741474481405882,1.6680295160154337
477,39,88,TOPSIS+PROMETHEEII,BellmanZadeh,0.9762333622021445,0.990842992099461
48,0,50,GRA+CODAS,PROMETHEEII+VIKOR,0.9796598604927491,11.059651652835619
48,0,66,GRA+CODAS,TOPSIS,0.997006838346363,2.4486699419708478
48,0,85,GRA+CODAS,BellmanZadeh,0.9768938913331914,10.269283401212641
48,0,89,GRA+CODAS,SMARTER+MABAC,0.9884209346399095,8.025643258512984
48,50,66,PROMETHEEII+VIKOR,TOPSIS,0.9859420634929722,8.621010495774131
48,50,85,PROMETHEEII+VIKOR,BellmanZadeh,0.9905587529529084,5.261560375581823
48,50,89,PROMETHEEII+VIKOR,SMARTER+MABAC,0.9957175206251788,3.0435941136391476
48,66,85,TOPSIS,BellmanZadeh,0.9824747488886659,8.198090033225135
48,66,89,TOPSIS,SMARTER+MABAC,0.992850958807374,5.587203059927732
48,85,89,BellmanZadeh,SMARTER+MABAC,0.9898440891386497,5.11038457710681
49,3,7,GRA+CODAS,PROMETHEEII,0.875881776616853,30.21143558993753
49,3,26,GRA+CODAS,VIKOR,0.9719957734787236,11.434656437561245
49,3,42,GRA+CODAS,BellmanZadeh,0.972272184046978,11.355855355830474
49,3,69,GRA+CODAS,SMARTER+TOPSIS+MABAC,0.9914637252245915,6.118970767240324
49,7,26,PROMETHEEII,VIKOR,0.9403476227036899,19.376874655499755
49,7,42,PROMETHEEII,BellmanZadeh,0.9400707287141166,19.450368519567615
49,7,69,PROMETHEEII,SMARTER+TOPSIS+MABAC,0.9071628737495603,24.35172135289074
49,26,42,VIKOR,BellmanZadeh,0.9994249198799722,0.08287288323738363
49,26,69,VIKOR,SMARTER+TOPSIS+MABAC,0.9867901400702261,5.773396351359628
49,42,69,BellmanZadeh,SMARTER+TOPSIS+MABAC,0.9869804196668738,5.701788626133023
497,1,32,PROMETHEEII,SMARTER+GRA+VIKOR+MABAC,0.9640250108314529,7.1542791715151886
497,1,35,PROMETHEEII,CODAS,0.8989952380578433,13.45913557232974
497,1,39,PROMETHEEII,TOPSIS,0.8798675370702844,15.179175534358158
497,1,68,PROMETHEEII,BellmanZadeh,0.8767617650204313,15.678725770149436
497,32,35,SMARTER+GRA+VIKOR+MABAC,CODAS,0.9718277469375749,6.569033542840519
497,32,39,SMARTER+GRA+VIKOR+MABAC,TOPSIS,0.959282004691562,8.34618973159603
497,32,68,SMARTER+GRA+VIKOR+MABAC,BellmanZadeh,0.9553788742945736,8.871858827627388
497,35,39,CODAS,TOPSIS,0.9949525289978055,1.834030308365997
497,35,68,CODAS,BellmanZadeh,0.9925147175756711,2.4365229590274375
497,39,68,TOPSIS,BellmanZadeh,0.9955687889161368,1.1372919601298384
508,2,5,GRA+CODAS,PROMETHEEII,0.9513123055624003,13.344146175281725
508,2,12,GRA+CODAS,TOPSIS,0.99724137086459,2.4997588498285155
508,2,34,GRA+CODAS,BellmanZadeh,0.9766337715621656,9.496987536746692
508,2,42,GRA+CODAS,SMARTER+MABAC,0.985289202369562,7.461504011513964
508,2,68,GRA+CODAS,VIKOR,0.9802678508893121,8.680252576096276
508,5,12,PROMETHEEII,TOPSIS,0.9558661436473527,12.32913074932631
508,5,34,PROMETHEEII,BellmanZadeh,0.9869094998799914,4.89898391566634
508,5,42,PROMETHEEII,SMARTER+MABAC,0.98150905963328,6.623758842172954
508,5,68,PROMETHEEII,VIKOR,0.985116928118261,5.5372304285583045
508,12,34,TOPSIS,BellmanZadeh,0.980481698598883,8.189764132165605
508,12,42,TOPSIS,SMARTER+MABAC,0.9884625463612859,6.0428022415482605
508,12,68,TOPSIS,VIKOR,0.9838327127835195,7.332925515219255
508,34,42,BellmanZadeh,SMARTER+MABAC,0.9968799839978058,2.1609696533561977
508,34,68,BellmanZadeh,VIKOR,0.9980738326966713,0.8761880473726115
508,42,68,SMARTER+MABAC,VIKOR,0.9979046998735035,1.2995185609076434
513,5,9,PROMETHEEII,GRA+CODAS,0.9799917866189458,10.044696514423077
513,5,17,PROMETHEEII,VIKOR,0.9878596127387095,6.692286639514943
513,5,28,PROMETHEEII,SMARTER+TOPSIS+MABAC,0.9822277662382886,9.211746597103136
513,5,73,PROMETHEEII,BellmanZadeh,0.9979805406982825,0.39123361709946103
513,9,17,GRA+CODAS,VIKOR,0.9879253587971019,6.173139602982607
513,9,28,GRA+CODAS,SMARTER+TOPSIS+MABAC,0.9978053999606213,1.1957239864037237
513,9,73,GRA+CODAS,BellmanZadeh,0.9809709258462971,9.745642550373592
513,17,28,VIKOR,SMARTER+TOPSIS+MABAC,0.9894455423690155,5.378635913002205
513,17,73,VIKOR,BellmanZadeh,0.9884106205326718,6.474986411379226
513,28,73,SMARTER+TOPSIS+MABAC,BellmanZadeh,0.9831157759355637,8.937969381583782
520,5,40,SMARTER+GRA+CODAS+MABAC,PROMETHEEII+VIKOR,0.9954996976810594,2.8416207970970113
520,5,94,SMARTER+GRA+CODAS+MABAC,TOPSIS,0.9987916231730367,0.17244486082190102
520,5,96,SMARTER+GRA+CODAS+MABAC,BellmanZadeh,0.9843502276602782,6.49305162144782
520,40,94,PROMETHEEII+VIKOR,TOPSIS,0.9957036292955899,2.6820047426200393
520,40,96,PROMETHEEII+VIKOR,BellmanZadeh,0.9866979636553798,6.110240078392945
520,94,96,TOPSIS,BellmanZadeh,0.9847101635829425,6.4286133290972565
541,28,33,BellmanZadeh,SMARTER+GRA+MABAC,0.9864327077890197,5.789056279856688
541,28,48,BellmanZadeh,CODAS,0.9759319353307953,8.290696962273396
541,28,53,BellmanZadeh,PROMETHEEII,0.9063466780224179,25.15158058626286
541,28,66,BellmanZadeh,TOPSIS,0.9827716519531577,5.979801280775355
541,28,69,BellmanZadeh,VIKOR,0.9868178116173788,5.454298693195738
541,33,48,SMARTER+GRA+MABAC,CODAS,0.967670887135207,11.431329139361832
541,33,53,SMARTER+GRA+MABAC,PROMETHEEII,0.9319365885985448,21.044231917564918
541,33,66,SMARTER+GRA+MABAC,TOPSIS,0.9800897611245283,8.33648774344684
541,33,69,SMARTER+GRA+MABAC,VIKOR,0.9945077658896644,2.2222859122366487
541,48,53,CODAS,PROMETHEEII,0.8414649805502267,32.221643323585255
541,48,66,CODAS,TOPSIS,0.9941004446984765,3.64300827183366
541,48,69,CODAS,VIKOR,0.9708115728381739,11.461425063541157
541,53,66,PROMETHEEII,TOPSIS,0.8670027280004476,29.1695190011024
541,53,69,PROMETHEEII,VIKOR,0.9297644423976766,20.839782505512005
541,66,69,TOPSIS,VIKOR,0.9835460280793191,8.342196878062225
550,1,52,GRA+CODAS,BellmanZadeh,0.9890589908586742,5.60263872249595
550,1,55,GRA+CODAS,TOPSIS,0.9974985150706444,1.3106866099149568
550,1,57,GRA+CODAS,SMARTER+PROMETHEEII+MABAC,0.993777669137884,4.19724136912797
550,1,58,GRA+CODAS,VIKOR,0.9892569975772657,5.547458195531857
550,52,55,BellmanZadeh,TOPSIS,0.991375481467153,4.933787796976242
550,52,57,BellmanZadeh,SMARTER+PROMETHEEII+MABAC,0.9966424878662619,2.081601499223812
550,52,58,BellmanZadeh,VIKOR,0.9974319180463372,1.6173609822151729
550,55,57,TOPSIS,SMARTER+PROMETHEEII+MABAC,0.9949070541179104,3.667846943338283
550,55,58,TOPSIS,VIKOR,0.9918363836135948,4.791626767514849
550,57,58,SMARTER+PROMETHEEII+MABAC,VIKOR,0.9971596000805586,1.69302190199784
551,4,50,CODAS,TOPSIS,0.9974078321322114,1.9046906579189122
551,4,53,CODAS,GRA,0.9967658405840767,1.734726677333415
551,4,62,CODAS,PROMETHEEII,0.9804621551946582,8.132327328821656
551,4,74,CODAS,BellmanZadeh,0.9850461635979125,7.719905511238363
551,4,75,CODAS,VIKOR,0.9918320760941411,5.217241854483096
551,4,84,CODAS,SMARTER+MABAC,0.9922623030145519,5.042273529366732
551,50,53,TOPSIS,GRA,0.997540753922049,1.1716912665360117
551,50,62,TOPSIS,PROMETHEEII,0.9813690265595006,7.681135836446595
551,50,74,TOPSIS,BellmanZadeh,0.987257725093066,7.198485730034297
551,50,75,TOPSIS,VIKOR,0.99323051599794,5.13675750627756
551,50,84,TOPSIS,SMARTER+MABAC,0.9934968346853594,5.0691813908623224
551,53,62,GRA,PROMETHEEII,0.9810611582288817,7.822575196747918
551,53,74,GRA,BellmanZadeh,0.987434820454974,7.311519131246937
551,53,75,GRA,VIKOR,0.993524719559498,5.1041199358463984
551,53,84,GRA,SMARTER+MABAC,0.9937508035993817,4.96468106932876
551,62,74,PROMETHEEII,BellmanZadeh,0.9912741795521323,5.098244292779275
551,62,75,PROMETHEEII,VIKOR,0.9832407001027633,7.730202719255267
551,62,84,PROMETHEEII,SMARTER+MABAC,0.9812690169464091,8.280871528203086
551,74,75,BellmanZadeh,VIKOR,0.9934982380628636,4.23238886039319
551,74,84,BellmanZadeh,SMARTER+MABAC,0.991993786663006,4.945271351359628
551,75,84,VIKOR,SMARTER+MABAC,0.9978931106302094,0.7456081003490935
560,3,16,GRA+CODAS,VIKOR,0.9807422840626873,8.390213513596276
560,3,21,GRA+CODAS,BellmanZadeh,0.9867829250527494,8.373292331424548
560,3,31,GRA+CODAS,SMARTER+MABAC,0.9956412116851645,4.677604230463008
560,3,54,GRA+CODAS,PROMETHEEII,0.9781369390360876,8.879955061856933
560,3,60,GRA+CODAS,TOPSIS,0.9968391565354869,2.381908665329495
560,16,21,VIKOR,BellmanZadeh,0.9854450502398905,5.969069141199167
560,16,31,VIKOR,SMARTER+MABAC,0.9821099347520443,6.866209502082312
560,16,54,VIKOR,PROMETHEEII,0.9980004215864505,0.5491927210926016
560,16,60,VIKOR,TOPSIS,0.9777479918179364,9.58440878016291
560,21,31,BellmanZadeh,SMARTER+MABAC,0.9919836762492459,4.873123909082557
560,21,54,BellmanZadeh,PROMETHEEII,0.983938837502417,6.124589949013964
560,21,60,BellmanZadeh,TOPSIS,0.98401107458677,9.826123070798628
560,31,54,SMARTER+MABAC,PROMETHEEII,0.9796710042060301,7.368566457925037
560,31,60,SMARTER+MABAC,TOPSIS,0.9934806958945189,6.288129000030622
560,54,60,PROMETHEEII,TOPSIS,0.9751366469729614,10.046811363149192
64,3,30,GRA+CODAS,VIKOR,0.9888507358362254,5.806176985086967
64,3,31,GRA+CODAS,BellmanZadeh,0.9891343959417279,6.158600735699412
64,3,76,GRA+CODAS,SMARTER+MABAC,0.994025322837617,4.003082320247428
64,3,80,GRA+CODAS,TOPSIS,0.9966595443246927,2.4968545213743263
64,3,81,GRA+CODAS,PROMETHEEII,0.9522734700200871,12.492144437469378
64,30,31,VIKOR,BellmanZadeh,0.9954256854350864,3.664908439490446
64,30,76,VIKOR,SMARTER+MABAC,0.9969842720637401,2.028850460099216
64,30,80,VIKOR,TOPSIS,0.993329436208131,4.0514649872917685
64,30,81,VIKOR,PROMETHEEII,0.9816282145322704,6.963635606779765
64,31,76,BellmanZadeh,SMARTER+MABAC,0.9954395018060469,3.5148446112506124
64,31,80,BellmanZadeh,TOPSIS,0.9931159437660119,4.422318544065409
64,31,81,BellmanZadeh,PROMETHEEII,0.9757251665554515,8.479057734413278
64,76,80,SMARTER+MABAC,TOPSIS,0.9969597963597796,2.036530423199412
64,76,81,SMARTER+MABAC,PROMETHEEII,0.9720916106118316,8.927596574902008
64,80,81,TOPSIS,PROMETHEEII,0.9614598358729954,10.909739021925526
84,3,23,GRA+CODAS,BellmanZadeh,0.9911967047144595,5.243654018403968
84,3,42,GRA+CODAS,SMARTER+MABAC,0.9925213658022138,4.756211052333415
84,3,43,GRA+CODAS,PROMETHEEII,0.9729883846646776,9.854103667779276
84,3,46,GRA+CODAS,TOPSIS,0.9969941853357126,2.30566597639025
84,3,94,GRA+CODAS,VIKOR,0.9833605082412455,7.687652154274866
84,23,42,BellmanZadeh,SMARTER+MABAC,0.9982058247604354,0.5334758543606075
84,23,43,BellmanZadeh,PROMETHEEII,0.990687059221117,5.189138290053895
84,23,46,BellmanZadeh,TOPSIS,0.994881825672048,3.48999992344439
84,23,94,BellmanZadeh,VIKOR,0.9954660398026877,3.2888620199963254
84,42,43,SMARTER+MABAC,PROMETHEEII,0.9895352687946785,5.597404573432141
84,42,46,SMARTER+MABAC,TOPSIS,0.9958005212933586,2.9777768633635473
84,42,94,SMARTER+MABAC,VIKOR,0.9949603809160754,3.605680713345174
84,43,46,PROMETHEEII,TOPSIS,0.97996244782388,8.20132498621999
84,43,94,PROMETHEEII,VIKOR,0.9964824826700072,2.3964743270761883
84,46,94,TOPSIS,VIKOR,0.9887892343217752,6.007658910307447
99,4,18,GRA+CODAS,PROMETHEEII,0.9723431972822913,9.623019628762849
99,4,30,GRA+CODAS,SMARTER+MABAC,0.9949366922693701,3.5946830641213903
99,4,37,GRA+CODAS,VIKOR,0.9889718685925531,5.543957740608175
99,4,53,GRA+CODAS,TOPSIS,0.9947812477931828,3.781501908192609
99,4,91,GRA+CODAS,BellmanZadeh,0.9899687610793257,5.576710107684777
99,18,30,PROMETHEEII,SMARTER+MABAC,0.9774285738580255,8.825043307176946
99,18,37,PROMETHEEII,VIKOR,0.9855248759215056,6.658986095814978
99,18,53,PROMETHEEII,TOPSIS,0.9737358524338934,9.46489537444934
99,18,91,PROMETHEEII,BellmanZadeh,0.9827586661059826,7.472654815987519
99,30,37,SMARTER+MABAC,VIKOR,0.994173963347615,4.224198769426089
99,30,53,SMARTER+MABAC,TOPSIS,0.9962238302127622,3.2081798939977975
99,30,91,SMARTER+MABAC,BellmanZadeh,0.9892779174301998,6.370729510829662
99,37,53,VIKOR,TOPSIS,0.9932559012300367,4.053051769762604
99,37,91,VIKOR,BellmanZadeh,0.9895412333399954,6.7486735384544785
99,53,91,TOPSIS,BellmanZadeh,0.9846199152332505,8.029896770221487
