image_id,degradation_type,pareto_size,processing_time,compromise_H,compromise_SSIM,compromise_VIF,compromise_Rx,compromise_Ry,compromise_Clip,consensus_votes,consensus_total,entropy_improvement,contrast_improvement,val_ssim_degraded,val_ssim_enhanced,val_ssim_recovery,val_vif_degraded,val_vif_enhanced,val_vif_recovery,SMARTER_selection,TOPSIS_selection,BellmanZadeh_selection,PROMETHEEII_selection,GRA_selection,VIKOR_selection,CODAS_selection,MABAC_selection
29,overexposure,100,1430.9599871635437,7.690596007577678,0.9068465608264052,1.0507867622309233,2.0,3.0,1.404799333892607,2,8,0.7277039228211128,0.09332969267229513,0.719751865197425,0.77432385751271,0.05457199231528509,0.8221942714067486,1.0417224880018503,0.2195282165951017,49,24,38,43,2,60,2,49
118,overexposure,100,1437.7975432872772,7.905153259564235,0.8962690688475423,0.9554070867228596,2.0,2.0,1.8846149956230445,2,8,0.6555587049914742,0.09976369435633115,0.875710009611702,0.8674693883693996,-0.008240621242302404,0.9335484658855777,1.103833737706516,0.17028527182093822,11,27,29,89,33,96,0,11
348,skewed_histogram,100,1436.8291070461273,7.860412040494395,0.9179936740561299,0.9802487120776952,4.0,3.0,1.4735077001599204,3,8,0.7285540634166408,0.0751602811047819,0.8168444689752873,0.8415484662276013,0.02470399725231398,0.9359946468279831,1.1178603535185694,0.18186570669058633,25,98,67,32,98,67,98,25
568,underexposure,100,1363.5046317577362,5.054049974497743,0.6169301126623851,1.062083254163774,13.0,6.0,1.637052895602678,2,8,1.0490273811680195,0.07708448062083134,0.2426267646611036,0.44030928472514985,0.19768252006404624,0.5317602377468318,0.7042679807264477,0.1725077429796159,78,17,95,84,26,43,17,78
191,underexposure,100,1365.4884819984436,6.045158741760189,0.6623511436685062,1.049135101870703,6.0,3.0,1.6423320013230214,4,8,1.0075139969772966,0.09947850532641717,0.35232444628482795,0.5656322094309174,0.21330776314608946,0.6763538004970372,0.8671421460879228,0.19078834559088564,77,34,62,77,77,58,34,77
585,low_contrast,100,1365.193983078003,7.203063826194035,0.8366414823570795,1.6112797843532305,5.0,2.0,2.3273877622973598,2,8,1.3264064401881077,0.17360463644034632,0.7415314322822703,0.8271790590387796,0.08564762675650939,0.40717112537908534,0.8194520639907739,0.4122809386116885,65,61,36,3,37,95,90,65
337,low_contrast,100,1368.566217660904,7.203663543605528,0.8232812650507133,1.5582779927883703,4.0,2.0,2.258394073311407,2,8,1.2763070034371262,0.177273525896897,0.7606064446839587,0.8500580852120555,0.08945164052809684,0.4381908154164205,0.8500436246037341,0.41185280918731354,21,13,76,5,5,76,80,21
402,underexposure,100,1363.1534161567688,5.600447006801813,0.6335247248969307,1.1288087147692032,14.0,6.0,1.5374550109653993,2,8,1.0406474049341412,0.07941708991878876,0.2884264041005262,0.5282473832139378,0.2398209791134116,0.5769324536810978,0.8184473388609317,0.24151488517983388,81,83,93,3,19,88,0,81
167,low_contrast,100,1353.9930438995361,7.233349922962859,0.857231778503866,1.4317549870882424,6.0,2.0,1.9510308270998444,2,8,1.205679946767379,0.1628253386698782,0.7428109304908689,0.815371667983123,0.07256073749225411,0.4840102120601217,0.8530147245128479,0.3690045124527262,15,81,58,4,4,70,5,15
216,underexposure,100,1355.7756106853485,6.061141338871819,0.6156293313184241,1.1523024163249365,3.0,7.0,1.71165048233053,2,8,1.0585040102398064,0.09971364257948284,0.327857883112222,0.5991128273987504,0.27125494428652835,0.6002603502077845,0.871182313379921,0.27092196317213657,22,72,49,0,0,69,72,22
279,underexposure,100,1364.0724692344666,4.56936709559352,0.5760837720301163,1.1229852786754322,6.0,11.0,1.7149364480703344,2,8,0.9875648337568186,0.05742771667884039,0.17793003517755998,0.3635933025887112,0.18566326741115122,0.4548662095931856,0.6280528885022625,0.1731866789090769,47,38,55,30,61,84,38,47
196,skewed_histogram,100,1364.027027130127,7.465534057370599,0.740308466115533,1.027797685987388,4.0,3.0,1.7546221262941866,2,8,0.8572411240063307,0.09646119208541626,0.7020323424051116,0.9074841042911259,0.20545176188601433,0.8087319743243793,1.070622978325486,0.26189100400110665,97,25,60,26,51,48,32,97
534,low_contrast,100,1330.5588824748993,7.4741657221878235,0.8857079411250667,1.2081438297135987,4.0,2.0,1.68123936170075,2,8,0.97331736658787,0.15936497291361906,0.7930873601591879,0.8529435840966506,0.059856223937462705,0.616953382945549,0.9029222846607489,0.28596890171519984,65,35,59,4,95,72,79,65
439,overexposure,100,962.6707084178925,7.887717558325276,0.9176863589896784,0.9323000305133047,2.0,2.0,1.5000676184162913,2,8,0.630958191178113,0.07787188024549313,0.8867363125220273,0.8805414099922106,-0.006194902529816693,0.9411008613637292,1.0824333923163838,0.14133253095265463,24,16,21,82,3,19,3,24
124,poor_local_contrast,100,1043.3700637817383,7.7865397935609,0.8860707208629844,0.9508106756199403,3.0,3.0,1.6631620547308779,3,8,0.38512602399561846,0.10175482733999519,0.985899261289352,0.9151206082178635,-0.07077865307148856,0.8154120583020533,0.9462857668114533,0.13087370850939994,18,43,5,5,4,5,4,18
